Age,Income,Expences,Gender,Company,Loan
44,863000,376680,F,Rank 1,Rejected
69,793000,741240,F,Rank 3,Rejected
67,1024000,280140,F,Rank 2,Rejected
31,551000,784740,F,Rank 3,Rejected
49,930000,835120,F,Rank 2,Rejected
43,983000,815280,F,Rank 2,Rejected
48,1076000,474320,F,Rank 2,Rejected
61,1004000,446310,F,Rank 2,Rejected
27,467000,193800,F,Rank 3,Rejected
36,1053000,1025050,F,Rank 2,Rejected
68,1065000,804320,F,Rank 2,Rejected
55,1223000,859560,F,Rank 1,Rejected
37,793000,602040,F,Rank 3,Rejected
48,908000,1042440,F,Rank 2,Rejected
61,892000,232320,F,Rank 2,Rejected
45,939000,702240,F,Rank 2,Rejected
69,1077000,634480,F,Rank 2,Rejected
58,951000,1016750,F,Rank 2,Rejected
59,1016000,448920,F,Rank 1,Rejected
31,367000,334540,F,Rank 3,Rejected
34,396000,540940,F,Rank 3,Rejected
41,881000,936540,F,Rank 2,Rejected
36,707000,1139880,F,Rank 3,Rejected
29,336000,1023400,F,Rank 3,Rejected
64,878000,295680,F,Rank 2,Rejected
36,736000,442830,F,Rank 1,Rejected
44,1081000,682080,F,Rank 2,Rejected
65,819000,258000,F,Rank 2,Rejected
38,1020000,760320,F,Rank 1,Rejected
60,747000,617760,F,Rank 3,Rejected
41,1004000,192000,F,Rank 2,Rejected
38,628000,1028370,F,Rank 3,Rejected
30,354000,815760,F,Rank 3,Rejected
47,733000,639450,F,Rank 3,Rejected
41,1064000,550710,F,Rank 2,Rejected
62,966000,706920,F,Rank 2,Rejected
46,746000,149150,F,Rank 3,Rejected
33,567000,1055880,F,Rank 3,Rejected
64,1056000,709500,F,Rank 2,Rejected
70,702000,1031820,F,Rank 3,Rejected
35,595000,927520,F,Rank 3,Rejected
60,1071000,442830,F,Rank 2,Rejected
56,1208000,970920,F,Rank 2,Rejected
46,1098000,610740,F,Rank 2,Rejected
32,521000,1034000,F,Rank 3,Rejected
51,1255000,422260,F,Rank 2,Rejected
68,822000,513920,F,Rank 2,Rejected
58,984000,634480,F,Rank 2,Rejected
26,421000,324720,F,Rank 3,Rejected
65,1099000,815190,F,Rank 2,Rejected
26,501000,644160,F,Rank 3,Rejected
64,871000,498510,F,Rank 1,Rejected
48,978000,450660,F,Rank 2,Rejected
68,1045000,1064200,F,Rank 2,Rejected
34,396000,1112160,F,Rank 3,Rejected
36,763000,488070,F,Rank 3,Rejected
40,706000,630960,F,Rank 3,Rejected
50,1199000,1018770,F,Rank 2,Rejected
52,1158000,879570,F,Rank 2,Rejected
67,920000,955680,F,Rank 2,Rejected
66,761000,814420,F,Rank 3,Rejected
34,366000,630380,F,Rank 1,Rejected
51,1126000,277530,F,Rank 1,Rejected
63,884000,693440,F,Rank 2,Rejected
31,551000,479880,F,Rank 3,Rejected
60,975000,528900,F,Rank 2,Rejected
31,399000,550400,F,Rank 3,Rejected
64,860000,832480,F,Rank 2,Rejected
68,1016000,1029200,F,Rank 2,Rejected
26,331000,628140,F,Rank 3,Rejected
65,833000,705760,F,Rank 2,Rejected
49,649000,1019240,F,Rank 3,Rejected
53,1159000,585510,F,Rank 2,Rejected
37,1073000,1085280,F,Rank 2,Rejected
40,1031000,887920,F,Rank 2,Rejected
30,560000,1053360,F,Rank 3,Rejected
28,332000,1047460,F,Rank 3,Rejected
53,1165000,1042800,F,Rank 2,Rejected
36,775000,410960,F,Rank 1,Rejected
35,555000,892680,F,Rank 3,Rejected
61,833000,984840,F,Rank 2,Rejected
48,685000,641190,F,Rank 1,Rejected
55,1177000,1111320,F,Rank 2,Rejected
70,1053000,143820,F,Rank 2,Rejected
62,916000,1063350,F,Rank 2,Rejected
26,335000,1004850,F,Rank 3,Rejected
42,710000,444570,F,Rank 3,Rejected
45,911000,387860,F,Rank 2,Rejected
59,927000,507400,F,Rank 2,Rejected
40,1040000,950400,F,Rank 2,Rejected
34,517000,547230,F,Rank 3,Rejected
58,782000,611600,F,Rank 3,Rejected
50,1129000,1063440,F,Rank 1,Rejected
37,793000,225600,F,Rank 1,Rejected
47,887000,641520,F,Rank 2,Rejected
26,408000,525360,F,Rank 3,Rejected
50,1238000,1159400,F,Rank 1,Rejected
51,1280000,985600,F,Rank 2,Rejected
59,841000,466400,F,Rank 2,Rejected
25,225000,764720,F,Rank 3,Rejected
62,767000,1092840,F,Rank 3,Rejected
39,831000,1003110,F,Rank 2,Rejected
40,854000,439460,F,Rank 2,Rejected
42,746000,866800,F,Rank 3,Rejected
69,777000,1064060,F,Rank 3,Rejected
25,265000,792000,F,Rank 3,Rejected
32,461000,501600,F,Rank 1,Rejected
31,478000,793440,F,Rank 3,Rejected
36,687000,748200,F,Rank 1,Rejected
57,774000,602000,F,Rank 1,Rejected
43,638000,906400,F,Rank 3,Rejected
25,255000,909880,F,Rank 3,Rejected
55,1157000,430860,F,Rank 2,Rejected
38,1028000,293040,F,Rank 2,Rejected
56,1217000,302760,F,Rank 2,Rejected
30,366000,771690,F,Rank 3,Rejected
42,824000,924810,F,Rank 2,Rejected
43,991000,540080,F,Rank 2,Rejected
54,1240000,913320,F,Rank 1,Rejected
56,1158000,785180,F,Rank 2,Rejected
63,800000,626400,F,Rank 1,Rejected
70,1037000,375840,F,Rank 2,Rejected
47,875000,678480,F,Rank 2,Rejected
27,501000,747340,F,Rank 3,Rejected
34,307000,431720,F,Rank 3,Rejected
66,1073000,716380,F,Rank 2,Rejected
31,367000,924880,F,Rank 3,Rejected
36,827000,1092000,F,Rank 2,Rejected
49,694000,664400,F,Rank 3,Rejected
25,259000,1097260,F,Rank 1,Rejected
51,1139000,1029210,F,Rank 2,Rejected
44,671000,562890,F,Rank 3,Rejected
32,575000,509120,F,Rank 3,Rejected
60,708000,767120,F,Rank 3,Rejected
62,711000,417960,F,Rank 1,Rejected
65,880000,278240,F,Rank 2,Rejected
33,425000,462000,F,Rank 3,Rejected
62,720000,748000,F,Rank 3,Rejected
48,967000,571040,F,Rank 1,Rejected
62,722000,457620,F,Rank 3,Rejected
66,881000,932640,F,Rank 2,Rejected
59,1059000,717200,F,Rank 2,Rejected
56,1206000,910740,F,Rank 2,Rejected
67,726000,452400,F,Rank 3,Rejected
26,420000,1148350,F,Rank 3,Rejected
29,340000,338800,F,Rank 3,Rejected
33,548000,344000,F,Rank 3,Rejected
47,855000,738630,F,Rank 2,Rejected
65,885000,1035300,F,Rank 2,Rejected
25,196000,378400,F,Rank 3,Rejected
60,1062000,864780,F,Rank 2,Rejected
26,339000,581360,F,Rank 3,Rejected
38,657000,410960,F,Rank 1,Rejected
65,1074000,1186600,F,Rank 1,Rejected
48,628000,239700,F,Rank 3,Rejected
44,943000,807360,F,Rank 2,Rejected
29,303000,957180,F,Rank 3,Rejected
55,1197000,1142910,F,Rank 2,Rejected
55,1157000,998490,F,Rank 2,Rejected
52,1193000,315810,F,Rank 2,Rejected
56,1140000,478500,F,Rank 2,Rejected
43,848000,1093680,F,Rank 2,Rejected
65,831000,1039650,F,Rank 2,Rejected
32,419000,872610,F,Rank 3,Rejected
45,958000,1038330,F,Rank 2,Rejected
49,870000,1173000,F,Rank 2,Rejected
58,700000,890880,F,Rank 3,Rejected
57,841000,575070,F,Rank 2,Rejected
36,728000,272310,F,Rank 3,Rejected
45,788000,567600,F,Rank 1,Rejected
37,969000,898480,F,Rank 2,Rejected
33,527000,737880,F,Rank 3,Rejected
25,214000,1072680,F,Rank 3,Rejected
43,824000,277780,F,Rank 2,Rejected
60,737000,685560,F,Rank 3,Rejected
64,937000,1050720,F,Rank 2,Rejected
45,756000,1023120,F,Rank 1,Rejected
37,785000,711220,F,Rank 3,Rejected
38,935000,518320,F,Rank 2,Rejected
62,756000,747120,F,Rank 3,Rejected
33,312000,483120,F,Rank 3,Rejected
67,887000,1011360,F,Rank 1,Rejected
28,315000,715140,F,Rank 3,Rejected
36,761000,884940,F,Rank 3,Rejected
47,670000,868260,F,Rank 3,Rejected
39,899000,259350,F,Rank 2,Rejected
53,1154000,264000,F,Rank 2,Rejected
25,266000,296560,F,Rank 3,Rejected
56,1252000,773140,F,Rank 2,Rejected
68,757000,309760,F,Rank 3,Rejected
26,522000,1062400,F,Rank 1,Rejected
51,1195000,674250,F,Rank 2,Rejected
42,842000,702090,F,Rank 2,Rejected
53,1115000,1020820,F,Rank 2,Rejected
55,1157000,935440,F,Rank 2,Rejected
53,1135000,772560,F,Rank 1,Rejected
51,1275000,894080,F,Rank 2,Rejected
48,651000,906400,F,Rank 3,Rejected
56,1154000,597520,F,Rank 2,Rejected
57,1091000,1056590,F,Rank 2,Rejected
50,1267000,1094800,F,Rank 2,Rejected
41,1018000,343200,F,Rank 2,Rejected
61,807000,904720,F,Rank 1,Rejected
57,859000,313040,F,Rank 1,Rejected
48,790000,640640,F,Rank 3,Rejected
45,1060000,832480,F,Rank 1,Rejected
50,1252000,612480,F,Rank 2,Rejected
33,500000,945120,F,Rank 3,Rejected
31,340000,614220,F,Rank 3,Rejected
27,551000,1140420,F,Rank 3,Rejected
39,739000,944280,F,Rank 3,Rejected
60,912000,346720,F,Rank 2,Rejected
55,1112000,857420,F,Rank 2,Rejected
56,1101000,938260,F,Rank 2,Rejected
30,348000,605520,F,Rank 3,Rejected
44,824000,719840,F,Rank 2,Rejected
38,942000,933960,F,Rank 2,Rejected
49,702000,1035010,F,Rank 3,Rejected
64,878000,412380,F,Rank 2,Rejected
69,913000,1033120,F,Rank 2,Rejected
45,1094000,746480,F,Rank 2,Rejected
54,1190000,723360,F,Rank 2,Rejected
65,813000,462680,F,Rank 2,Rejected
33,535000,1033600,F,Rank 1,Rejected
30,385000,872040,F,Rank 3,Rejected
45,1000000,984720,F,Rank 2,Rejected
65,953000,865040,F,Rank 2,Rejected
27,498000,434130,F,Rank 3,Rejected
60,990000,808400,F,Rank 2,Rejected
40,1053000,374000,F,Rank 2,Rejected
40,781000,314160,F,Rank 3,Rejected
43,672000,936120,F,Rank 3,Rejected
29,467000,863280,F,Rank 1,Rejected
40,968000,541200,F,Rank 2,Rejected
47,716000,538530,F,Rank 1,Rejected
45,1077000,647280,F,Rank 2,Rejected
35,325000,828080,F,Rank 3,Rejected
26,320000,970640,F,Rank 3,Rejected
31,434000,459240,F,Rank 3,Rejected
69,847000,823880,F,Rank 2,Rejected
33,542000,965780,F,Rank 3,Rejected
34,386000,1096200,F,Rank 3,Rejected
62,799000,866020,F,Rank 3,Rejected
58,990000,818400,F,Rank 2,Rejected
31,478000,590730,F,Rank 1,Rejected
52,1177000,650160,F,Rank 2,Rejected
43,890000,1160340,F,Rank 2,Rejected
28,435000,1045800,F,Rank 1,Rejected
39,808000,1151750,F,Rank 2,Rejected
55,1267000,823890,F,Rank 2,Rejected
64,1050000,744760,F,Rank 2,Rejected
46,727000,287970,F,Rank 1,Rejected
25,266000,1122990,F,Rank 3,Rejected
58,1013000,438240,F,Rank 2,Rejected
49,641000,667360,F,Rank 3,Rejected
61,769000,1021700,F,Rank 3,Rejected
55,1131000,478500,F,Rank 2,Rejected
48,954000,796920,F,Rank 2,Rejected
40,717000,187210,F,Rank 3,Rejected
58,837000,1091400,F,Rank 2,Rejected
65,1081000,465260,F,Rank 2,Rejected
45,723000,1003110,F,Rank 3,Rejected
46,633000,888380,F,Rank 3,Rejected
33,318000,875600,F,Rank 3,Rejected
51,1200000,411080,F,Rank 2,Rejected
33,371000,171950,F,Rank 3,Rejected
36,608000,1158680,F,Rank 3,Rejected
57,747000,1000560,F,Rank 3,Rejected
37,916000,569360,F,Rank 2,Rejected
66,760000,1145800,F,Rank 3,Rejected
66,795000,698720,F,Rank 3,Rejected
26,486000,646800,F,Rank 3,Rejected
63,871000,1091160,F,Rank 1,Rejected
70,954000,453220,F,Rank 2,Rejected
37,753000,977820,F,Rank 1,Rejected
37,643000,485900,F,Rank 3,Rejected
48,1094000,615090,F,Rank 1,Rejected
43,702000,270720,F,Rank 3,Rejected
26,590000,348480,F,Rank 3,Rejected
67,1084000,1139040,F,Rank 2,Rejected
30,338000,1030680,F,Rank 1,Rejected
35,383000,1029840,F,Rank 3,Rejected
41,948000,1038700,F,Rank 2,Rejected
37,934000,675990,F,Rank 2,Rejected
69,791000,720360,F,Rank 3,Rejected
42,722000,728190,F,Rank 1,Rejected
32,579000,727560,F,Rank 3,Rejected
37,784000,1001900,F,Rank 3,Rejected
70,985000,1046640,F,Rank 2,Rejected
56,1173000,366080,F,Rank 2,Rejected
46,930000,1110540,F,Rank 2,Rejected
29,307000,989120,F,Rank 3,Rejected
65,830000,751680,F,Rank 2,Rejected
49,990000,863040,F,Rank 2,Rejected
27,467000,964060,F,Rank 3,Rejected
58,864000,531480,F,Rank 2,Rejected
59,913000,683820,F,Rank 2,Rejected
48,784000,1132320,F,Rank 3,Rejected
47,852000,471280,F,Rank 2,Rejected
46,1026000,436480,F,Rank 2,Rejected
39,785000,671440,F,Rank 3,Rejected
63,951000,642060,F,Rank 1,Rejected
65,700000,1117200,F,Rank 3,Rejected
59,1058000,801680,F,Rank 1,Rejected
46,672000,394740,F,Rank 3,Rejected
50,1188000,934380,F,Rank 2,Rejected
69,1071000,713800,F,Rank 2,Rejected
43,939000,278960,F,Rank 2,Rejected
42,947000,595980,F,Rank 2,Rejected
30,435000,644140,F,Rank 3,Rejected
29,527000,1151210,F,Rank 3,Rejected
44,1073000,993300,F,Rank 2,Rejected
44,715000,225600,F,Rank 1,Rejected
50,1194000,312330,F,Rank 2,Rejected
60,921000,702620,F,Rank 2,Rejected
51,1295000,1136450,F,Rank 2,Rejected
43,629000,761100,F,Rank 3,Rejected
59,914000,1021380,F,Rank 2,Rejected
47,751000,1002240,F,Rank 3,Rejected
52,1217000,228000,F,Rank 2,Rejected
56,1214000,786720,F,Rank 2,Rejected
43,1055000,1111800,F,Rank 2,Rejected
32,485000,1023440,F,Rank 3,Rejected
45,630000,535780,F,Rank 3,Rejected
49,716000,562890,F,Rank 3,Rejected
25,253000,671660,F,Rank 3,Rejected
40,746000,683760,F,Rank 3,Rejected
46,695000,1109250,F,Rank 3,Rejected
64,895000,758560,F,Rank 2,Rejected
25,174000,477300,F,Rank 3,Rejected
36,1054000,1110100,F,Rank 2,Rejected
35,427000,1101410,F,Rank 3,Rejected
49,674000,280140,F,Rank 3,Rejected
29,441000,651880,F,Rank 3,Rejected
43,640000,519390,F,Rank 3,Rejected
52,1244000,537500,F,Rank 2,Rejected
64,905000,935440,F,Rank 2,Rejected
30,353000,291280,F,Rank 1,Rejected
64,986000,570240,F,Rank 2,Rejected
59,981000,829900,F,Rank 2,Rejected
58,1046000,1063350,F,Rank 2,Rejected
52,1178000,1136450,F,Rank 2,Rejected
55,1210000,1022250,F,Rank 2,Rejected
35,581000,722970,F,Rank 1,Rejected
63,1068000,903930,F,Rank 1,Rejected
62,1014000,1159200,F,Rank 2,Rejected
42,937000,631840,F,Rank 1,Rejected
65,758000,1141550,F,Rank 3,Rejected
49,830000,723840,F,Rank 1,Rejected
55,1234000,993300,F,Rank 2,Rejected
64,1054000,688860,F,Rank 2,Rejected
54,1256000,739600,F,Rank 2,Rejected
57,835000,1144570,F,Rank 2,Rejected
59,966000,1108050,F,Rank 2,Rejected
42,743000,334540,F,Rank 3,Rejected
40,687000,868600,F,Rank 3,Rejected
44,917000,675960,F,Rank 1,Rejected
43,843000,665550,F,Rank 1,Rejected
36,695000,691440,F,Rank 3,Rejected
28,374000,282080,F,Rank 3,Rejected
54,1171000,449680,F,Rank 1,Rejected
70,942000,703480,F,Rank 2,Rejected
50,1214000,334540,F,Rank 2,Rejected
37,784000,599420,F,Rank 1,Rejected
25,178000,1024250,F,Rank 3,Rejected
42,1028000,939600,F,Rank 2,Rejected
26,322000,1048900,F,Rank 3,Rejected
65,1032000,764730,F,Rank 2,Rejected
58,1055000,762960,F,Rank 1,Rejected
35,503000,1127140,F,Rank 3,Rejected
25,213000,731860,F,Rank 3,Rejected
34,338000,1005720,F,Rank 3,Rejected
39,821000,1041600,F,Rank 2,Rejected
46,640000,1122850,F,Rank 3,Rejected
38,722000,997040,F,Rank 3,Rejected
26,352000,1016520,F,Rank 3,Rejected
29,390000,846240,F,Rank 3,Rejected
61,743000,925760,F,Rank 3,Rejected
59,767000,1013760,F,Rank 3,Rejected
55,1144000,1015090,F,Rank 2,Rejected
56,1166000,773140,F,Rank 2,Rejected
51,1215000,343650,F,Rank 2,Rejected
36,957000,882360,F,Rank 2,Rejected
49,1038000,607260,F,Rank 2,Rejected
69,805000,854840,F,Rank 2,Rejected
36,647000,641560,F,Rank 1,Rejected
66,875000,421400,F,Rank 2,Rejected
34,514000,1043130,F,Rank 3,Rejected
38,744000,1059080,F,Rank 3,Rejected
34,414000,435600,F,Rank 3,Rejected
27,520000,955460,F,Rank 3,Rejected
29,506000,336160,F,Rank 3,Rejected
49,677000,872960,F,Rank 1,Rejected
69,926000,261440,F,Rank 1,Rejected
64,1032000,1089790,F,Rank 2,Rejected
57,1087000,775720,F,Rank 1,Rejected
52,1252000,820160,F,Rank 2,Rejected
57,724000,357760,F,Rank 3,Rejected
64,997000,876960,F,Rank 2,Rejected
59,931000,1074020,F,Rank 2,Rejected
29,325000,652500,F,Rank 3,Rejected
60,957000,654720,F,Rank 1,Rejected
30,454000,685420,F,Rank 3,Rejected
38,665000,937200,F,Rank 3,Rejected
59,867000,677730,F,Rank 2,Rejected
60,755000,822150,F,Rank 3,Rejected
55,1121000,262200,F,Rank 2,Rejected
55,1119000,780020,F,Rank 2,Rejected
69,828000,1151640,F,Rank 2,Rejected
54,1216000,1060920,F,Rank 2,Rejected
57,996000,664780,F,Rank 1,Rejected
67,1071000,868560,F,Rank 2,Rejected
67,1033000,616880,F,Rank 2,Rejected
58,827000,382800,F,Rank 2,Rejected
70,798000,1076040,F,Rank 3,Rejected
34,391000,695200,F,Rank 3,Rejected
61,980000,1030950,F,Rank 2,Rejected
67,865000,524600,F,Rank 2,Rejected
48,708000,485040,F,Rank 1,Rejected
35,307000,653600,F,Rank 1,Rejected
64,850000,1169600,F,Rank 2,Rejected
29,339000,621180,F,Rank 1,Rejected
66,1075000,1124550,F,Rank 2,Rejected
37,960000,961840,F,Rank 2,Rejected
42,987000,294120,F,Rank 2,Rejected
67,868000,1011360,F,Rank 2,Rejected
36,1089000,725120,F,Rank 2,Rejected
32,317000,699600,F,Rank 3,Rejected
63,980000,1025200,F,Rank 2,Rejected
25,289000,435000,F,Rank 3,Rejected
50,1220000,423120,F,Rank 2,Rejected
28,309000,318560,F,Rank 3,Rejected
36,614000,1082900,F,Rank 3,Rejected
25,244000,352880,F,Rank 3,Rejected
58,914000,1156680,F,Rank 2,Rejected
54,1241000,644670,F,Rank 2,Rejected
65,706000,932640,F,Rank 3,Rejected
27,578000,762080,F,Rank 3,Rejected
49,737000,1012000,F,Rank 1,Rejected
63,889000,664400,F,Rank 2,Rejected
42,926000,1111370,F,Rank 2,Rejected
28,561000,787760,F,Rank 3,Rejected
48,618000,1036640,F,Rank 3,Rejected
56,1266000,804320,F,Rank 2,Rejected
59,1024000,266220,F,Rank 1,Rejected
45,974000,518320,F,Rank 2,Rejected
25,220000,402160,F,Rank 3,Rejected
37,1026000,941600,F,Rank 2,Rejected
58,738000,740460,F,Rank 3,Rejected
32,541000,644670,F,Rank 3,Rejected
68,1047000,1128960,F,Rank 2,Rejected
64,1057000,694020,F,Rank 2,Rejected
64,724000,1004300,F,Rank 1,Rejected
35,539000,441760,F,Rank 3,Rejected
64,1050000,747340,F,Rank 2,Rejected
35,599000,384560,F,Rank 3,Rejected
29,589000,978680,F,Rank 1,Rejected
41,872000,566740,F,Rank 2,Rejected
69,1005000,303630,F,Rank 2,Rejected
32,583000,1013760,F,Rank 3,Rejected
46,815000,1041250,F,Rank 2,Rejected
67,921000,344960,F,Rank 2,Rejected
29,514000,909880,F,Rank 3,Rejected
38,939000,379320,F,Rank 2,Rejected
53,1279000,869440,F,Rank 2,Rejected
28,555000,1011360,F,Rank 3,Rejected
63,846000,377540,F,Rank 2,Rejected
49,959000,568480,F,Rank 1,Rejected
35,415000,324220,F,Rank 3,Rejected
67,1085000,842160,F,Rank 2,Rejected
50,1264000,388720,F,Rank 2,Rejected
60,1009000,538560,F,Rank 2,Rejected
34,524000,1145400,F,Rank 3,Rejected
70,865000,1051610,F,Rank 2,Rejected
54,1192000,788480,F,Rank 2,Rejected
48,998000,954600,F,Rank 2,Rejected
38,806000,928800,F,Rank 2,Rejected
44,663000,890560,F,Rank 3,Rejected
33,575000,491060,F,Rank 3,Rejected
56,1191000,1158550,F,Rank 2,Rejected
58,922000,349360,F,Rank 1,Rejected
35,521000,996000,F,Rank 3,Rejected
69,1005000,1118840,F,Rank 2,Rejected
27,509000,313900,F,Rank 1,Rejected
56,1130000,701360,F,Rank 2,Rejected
55,1210000,919340,F,Rank 1,Rejected
58,949000,577680,F,Rank 2,Rejected
28,540000,1099050,F,Rank 3,Rejected
53,1241000,1065050,F,Rank 2,Rejected
30,371000,902190,F,Rank 3,Rejected
26,561000,727320,F,Rank 3,Rejected
31,515000,1135600,F,Rank 1,Rejected
26,557000,670770,F,Rank 3,Rejected
31,490000,1033120,F,Rank 1,Rejected
32,400000,847440,F,Rank 3,Rejected
70,1036000,426300,F,Rank 2,Rejected
34,419000,734280,F,Rank 3,Rejected
47,818000,872080,F,Rank 2,Rejected
40,902000,1120300,F,Rank 2,Rejected
57,1017000,463540,F,Rank 2,Rejected
48,903000,911680,F,Rank 1,Rejected
68,842000,324220,F,Rank 1,Rejected
67,895000,1100580,F,Rank 2,Rejected
65,983000,938260,F,Rank 2,Rejected
58,947000,1058400,F,Rank 2,Rejected
67,872000,802140,F,Rank 2,Rejected
32,361000,1173480,F,Rank 3,Rejected
48,940000,682950,F,Rank 2,Rejected
28,399000,786480,F,Rank 3,Rejected
57,753000,291450,F,Rank 3,Rejected
34,503000,1025980,F,Rank 1,Rejected
36,992000,1077800,F,Rank 2,Rejected
25,275000,1135600,F,Rank 3,Rejected
36,876000,653600,F,Rank 2,Rejected
29,300000,284160,F,Rank 3,Rejected
70,1032000,669940,F,Rank 2,Rejected
58,1051000,301000,F,Rank 2,Rejected
50,1113000,397590,F,Rank 2,Rejected
38,604000,897600,F,Rank 1,Rejected
51,1166000,484590,F,Rank 2,Rejected
39,819000,606320,F,Rank 2,Rejected
48,812000,422820,F,Rank 2,Rejected
32,440000,719490,F,Rank 3,Rejected
66,942000,443700,F,Rank 2,Rejected
63,872000,484180,F,Rank 1,Rejected
68,1091000,751680,F,Rank 2,Rejected
27,517000,1002240,F,Rank 1,Rejected
55,1102000,1088640,F,Rank 1,Rejected
45,816000,648150,F,Rank 1,Rejected
31,526000,1036640,F,Rank 1,Rejected
70,908000,788480,F,Rank 1,Rejected
55,1195000,702240,F,Rank 2,Rejected
31,515000,477840,F,Rank 1,Rejected
28,380000,486640,F,Rank 3,Rejected
25,212000,904640,F,Rank 3,Rejected
61,732000,864160,F,Rank 1,Rejected
70,890000,1083980,F,Rank 1,Rejected
31,476000,888380,F,Rank 1,Rejected
55,1135000,886160,F,Rank 2,Rejected
32,411000,912560,F,Rank 3,Rejected
34,551000,854840,F,Rank 3,Rejected
36,911000,425430,F,Rank 2,Rejected
60,979000,305360,F,Rank 2,Rejected
60,705000,831600,F,Rank 3,Rejected
25,199000,1046640,F,Rank 3,Rejected
43,938000,233120,F,Rank 1,Rejected
57,780000,943360,F,Rank 3,Rejected
64,1049000,648150,F,Rank 1,Rejected
47,1012000,1161950,F,Rank 1,Rejected
49,1098000,1088130,F,Rank 2,Rejected
40,639000,415380,F,Rank 3,Rejected
57,901000,601920,F,Rank 1,Rejected
51,1213000,343650,F,Rank 1,Rejected
52,1152000,672510,F,Rank 2,Rejected
25,159000,1028720,F,Rank 3,Rejected
37,813000,1144570,F,Rank 2,Rejected
40,902000,974400,F,Rank 2,Rejected
70,956000,1131290,F,Rank 2,Rejected
49,904000,598560,F,Rank 1,Rejected
62,1055000,952020,F,Rank 2,Rejected
62,892000,328240,F,Rank 2,Rejected
28,495000,381040,F,Rank 3,Rejected
29,581000,416240,F,Rank 3,Rejected
50,1213000,1058250,F,Rank 2,Rejected
62,782000,1028340,F,Rank 1,Rejected
57,937000,542880,F,Rank 2,Rejected
49,671000,369600,F,Rank 3,Rejected
42,869000,472410,F,Rank 2,Rejected
58,715000,356900,F,Rank 1,Rejected
61,884000,528000,F,Rank 2,Rejected
35,487000,427170,F,Rank 3,Rejected
70,1057000,1001370,F,Rank 2,Rejected
38,713000,910800,F,Rank 3,Rejected
59,884000,362560,F,Rank 2,Rejected
30,494000,407640,F,Rank 3,Rejected
54,1119000,910800,F,Rank 1,Rejected
29,418000,1018410,F,Rank 3,Rejected
49,872000,455010,F,Rank 2,Rejected
65,735000,1185750,F,Rank 3,Rejected
44,722000,568480,F,Rank 3,Rejected
28,396000,1037400,F,Rank 3,Rejected
50,1226000,1083150,F,Rank 2,Rejected
49,900000,699600,F,Rank 1,Rejected
54,1176000,596840,F,Rank 2,Rejected
